epoch,lr,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_auc,train_log_loss,train_kappa,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_log_loss,val_kappa
1,0.0001,0.554856128624305,0.7073513042636597,0.714819577272362,0.6892423332493849,0.7017979899596611,0.786749388782255,0.5548561251368227,0.41468668611373705,0.3376880006655534,0.856249068970654,0.9496179251392307,0.8738454204159466,0.9101573410296993,0.9099813368440208,0.3376879992706389,0.5538351896760834
2,9.757729755661011e-05,0.5085852089235736,0.7437642162319121,0.7622773255936232,0.7049441786283892,0.7324905770960277,0.828214645948302,0.5085852057967358,0.48733614120104074,0.4776373237169458,0.7622026912954963,0.9676337544844797,0.7393480722245397,0.8382258554876195,0.8988672223141271,0.47763732205419074,0.4184514481308398
3,9.05463412215599e-05,0.46719300568198263,0.7689783671296521,0.7852944777764173,0.7424751099791619,0.7632847366855102,0.857517331339896,0.4671930027773928,0.5380351156355785,0.5310953606827309,0.7936342420179751,0.9914363565589723,0.7588939872474822,0.8597178154323905,0.9530287682128945,0.5310953596293176,0.49437806551596586
4,7.959536998847742e-05,0.4274075380929111,0.7939795770217296,0.8075002030374401,0.7711294231701405,0.7888958314737124,0.8829214773295988,0.42740753560590683,0.5879285086564343,0.3819977244780233,0.8503401360544217,0.9851977162190738,0.8329062630355759,0.9026737277189357,0.9553895062480082,0.38199772362830414,0.5885387910061939
5,6.57963412215599e-05,0.3760533780066964,0.8228040458791076,0.8362810417928528,0.802437087119084,0.8190095799266429,0.9105307046566321,0.3760533762858153,0.6455972134675857,0.2569983846249806,0.8812254828938875,0.9791541791541791,0.8761098861807998,0.9247704113724997,0.9552717612686205,0.25699838415489457,0.6468453555935509
6,5.05e-05,0.3467436804366105,0.8375840874993951,0.8540295212004743,0.8125024312444081,0.832748584642373,0.9241213028229631,0.34674367901307224,0.6750868349422229,0.408907333020579,0.8446794776304682,0.9901629927478998,0.8217627078243251,0.8981372932134949,0.9578627896726136,0.40890733118587835,0.5828447832195547
7,3.5203658778440106e-05,0.29987325341157034,0.8612302182645308,0.8731782511210763,0.8449795617892636,0.858847505685678,0.9436311390682544,0.29987325229465883,0.7224536071491638,0.36147934010815663,0.8536670142509558,0.9847911410148584,0.8373160121566057,0.9050855100003221,0.9462047235062172,0.36147933913410507,0.5946982308212287
8,2.1404630011522586e-05,0.2696635156107504,0.8773169433286551,0.8921030790096965,0.8571400785778193,0.8742721672800134,0.9544567979985312,0.2696635146746848,0.7545833092704367,0.4882078527553693,0.8363374546899052,0.9914716816094468,0.8105595614087361,0.8919344262295082,0.9626297133528201,0.48820785321838356,0.5684193841888914
9,1.0453658778440107e-05,0.26606343911788616,0.8784590814499347,0.894580310672588,0.8589372539939801,0.8763965311887864,0.9554657550737284,0.266063438282032,0.7569475835433617,0.34311830597824167,0.8774020557127961,0.9866041071671426,0.8646087837435195,0.9215866865690603,0.964373856334231,0.34311830570247437,0.6462340527661267
